player_id,fifa_version,short_name,long_name,player_positions,age,dob,height_cm,weight_kg,league_name,club_name,club_position,nationality_name,preferred_foot,overall,potential,birth_month,birth_quarter,birth_year,football_year_type,football_year_month,football_year_quarter,primary_position,position_group,is_tier_1,league_tier,rating_tier,is_starter,rating_decile
250945,20,M. Zaiser,Maximilian Zaiser,"CDM, CAM, CM",20,1999-03-08,176,68,3. Liga,Bayern München II,SUB,Germany,Right,58,71,3,1,1999,jan,3,1,CDM,Midfielders,False,Other,Middle,False,3
250946,20,J. Rochelt,Jannik Rochelt,"CAM, ST, RB",20,1998-09-27,182,76,3. Liga,FC Bayern München II,RB,Germany,Right,58,71,9,3,1998,jan,9,3,CAM,Midfielders,False,Other,Middle,True,3
250947,20,A. Nollenberger,Alexander Nollenberger,"LM, LW, RW",22,1997-06-04,180,72,3. Liga,Bayern München II,RES,Germany,Right,61,70,6,2,1997,jan,6,2,LM,Midfielders,False,Other,Middle,False,5
250948,21,M. Franzke,Maximilian Franzke,RM,21,1999-03-05,184,70,3. Liga,Magdeburg,RES,Germany,Right,61,70,3,1,1999,jan,3,1,RM,Midfielders,False,Other,Middle,False,5
250949,21,M. Zylla,Marcel Zylla,"CAM, LM, RM",20,2000-01-14,178,72,Ekstraklasa,Śląsk Wrocław,SUB,Poland,Right,59,74,1,1,2000,jan,1,1,CAM,Midfielders,False,Other,Middle,False,4
250950,20,L. Kukić,Luka Kukić,GK,23,1996-05-16,188,88,Ekstraklasa,Korona Kielce,RES,Bosnia and Herzegovina,Right,56,62,5,2,1996,jan,5,2,GK,GK,False,Other,Bottom 20%,False,2
250951,20,D. Kajzer,Daniel Kajzer,GK,27,1992-02-23,189,81,Ekstraklasa,Śląsk Wrocław,SUB,Poland,Right,52,56,2,1,1992,jan,2,1,GK,GK,False,Other,Bottom 20%,False,1
250952,23,K. Muhar,Karlo Muhar,"CDM, CM",26,1996-01-17,190,83,Liga 1,CFR Cluj,CDM,Croatia,Right,68,71,1,1,1996,jan,1,1,CDM,Midfielders,False,Other,Top 20%,True,8
250953,22,J. Holúbek,Jakub Holúbek,LB,30,1991-01-12,180,79,Ekstraklasa,Piast Gliwice,RES,Slovakia,Left,66,66,1,1,1991,jan,1,1,LB,Defenders,False,Other,Middle,False,7
250954,21,C. Richards,Christopher Jeffrey Richards,"CB, RB",20,2000-03-28,188,79,3. Liga,Bayern München II,RCB,United States,Right,67,83,3,1,2000,jan,3,1,CB,Defenders,False,Other,Middle,True,8
250955,22,J. Stanišić,Josip Stanišić,"RB, CB",21,2000-04-02,187,77,Bundesliga,FC Bayern München,RES,Croatia,Right,70,80,4,2,2000,jan,4,2,RB,Defenders,True,Tier 1,Top 20%,False,9
250956,20,T. Rausch,Thomas Ferdinand Rausch,"RB, CB, CDM",19,2000-03-13,175,68,3. Liga,FC Bayern München II,SUB,Germany,Right,54,69,3,1,2000,jan,3,1,RB,Defenders,False,Other,Bottom 20%,False,2
250957,21,M. Wagner,Michael Christian Wagner,GK,19,2000-07-26,187,82,3. Liga,Bayern München II,SUB,Germany,Right,54,68,7,3,2000,jan,7,3,GK,GK,False,Other,Bottom 20%,False,2
250958,20,D. Ontužāns,Daniels Ontužāns,"CAM, RM, LM",19,2000-03-07,173,69,3. Liga,Bayern München II,SUB,Latvia,Right,55,70,3,1,2000,jan,3,1,CAM,Midfielders,False,Other,Bottom 20%,False,2
250959,20,A. Stiller,Angelo Stiller,"CDM, CM",18,2001-04-04,183,73,3. Liga,Bayern München II,RCM,Germany,Left,59,77,4,2,2001,jan,4,2,CDM,Midfielders,False,Other,Middle,True,4
250960,22,O. Bundgaard,Oliver Bundgaard Kristensen,LB,20,2001-06-15,182,72,Superliga,Randers FC,SUB,Denmark,Left,57,69,6,2,2001,jan,6,2,LB,Defenders,False,Other,Middle,False,3
250961,20,J. Zirkzee,Joshua Orobosa Zirkzee,"ST, CAM, CF",18,2001-05-22,193,84,3. Liga,Bayern München II,SUB,Netherlands,Right,62,81,5,2,2001,jan,5,2,ST,Forwards,False,Other,Middle,False,5
250962,22,A. Luković,Andrija Luković,"CM, CAM, CDM",26,1994-10-24,189,83,Liga Portugal,Belenenses,SUB,Serbia,Left,66,66,10,4,1994,jan,10,4,CM,Midfielders,True,Tier 1,Middle,False,7
250966,20,A. Bogusz,Artur Bogusz,"LB, RB",26,1993-04-18,181,74,Ekstraklasa,ŁKS Łódź,SUB,Poland,Right,55,58,4,2,1993,jan,4,2,LB,Defenders,False,Other,Bottom 20%,False,2
250967,20,K. Rozmus,Kamil Rozmus,LB,25,1994-01-13,179,69,Ekstraklasa,ŁKS Łódź,SUB,Poland,Left,56,57,1,1,1994,jan,1,1,LB,Defenders,False,Other,Bottom 20%,False,2
250969,20,Y. Radionov,Yevhen Radionov,ST,29,1990-03-06,186,73,Ekstraklasa,ŁKS Łódź,RES,Ukraine,Right,58,58,3,1,1990,jan,3,1,ST,Forwards,False,Other,Middle,False,3
250970,23,M. Wolski,Maciej Wolski,"RWB, RM",25,1997-03-29,176,67,Ekstraklasa,Stal Mielec,RWB,Poland,Right,64,67,3,1,1997,jan,3,1,RWB,Defenders,False,Other,Middle,True,6
250975,21,C. Karataş,Can Dean Karataş,"RW, ST, LW",19,2000-11-29,180,71,3. Liga,Bayern München II,RES,Turkey,Right,52,64,11,4,2000,jan,11,4,RW,Forwards,False,Other,Bottom 20%,False,1
250976,21,L. Bessilé,Loïc Anthony Bessile,"CB, LB",21,1999-02-19,183,80,Ligue 1,Bordeaux,RES,France,Left,64,73,2,1,1999,jan,2,1,CB,Defenders,True,Tier 1,Middle,False,6
250978,22,Ma Zhen,马镇,GK,23,1998-06-01,196,85,Super League,Shanghai Shenhua,SUB,China PR,Right,49,53,6,2,1998,jan,6,2,GK,GK,False,Other,Bottom 20%,False,1
250979,20,A. Kanther,Anton Kanther,"CDM, CB",18,2000-10-25,180,75,3. Liga,Magdeburg,SUB,Germany,Right,59,69,10,4,2000,jan,10,4,CDM,Midfielders,False,Other,Middle,False,4
250988,20,Piao Taoyu,朴韬宇,"RM, LM",26,1993-05-01,177,69,Super League,Tianjin Teda,SUB,China PR,Right,54,55,5,2,1993,jan,5,2,RM,Midfielders,False,Other,Bottom 20%,False,2
250989,22,Wang Zhenghao,王政豪,CB,21,2000-06-28,185,70,Super League,Tianjin Teda,SUB,China PR,Right,49,55,6,2,2000,jan,6,2,CB,Defenders,False,Other,Bottom 20%,False,1
250990,21,M. Temp,Marvin Temp,ST,19,2000-07-05,177,70,3. Liga,1. FC Magdeburg,SUB,Germany,Right,56,64,7,3,2000,jan,7,3,ST,Forwards,False,Other,Bottom 20%,False,2
250991,20,L. Bell Bell,Léon Bell Bell,LB,22,1996-09-06,180,74,3. Liga,Magdeburg,SUB,Cameroon,Left,61,70,9,3,1996,jan,9,3,LB,Defenders,False,Other,Middle,False,5
250992,20,Jesús Alvarez,Jesús Álvarez Aguado,"CB, CM",19,1999-11-17,180,72,La Liga 2,Real Zaragoza,RES,Spain,Right,60,77,11,4,1999,jan,11,4,CB,Defenders,False,Other,Middle,False,4
250993,23,M. Gyamfi,Maxwell Gyamfi,CB,22,2000-01-18,185,75,3. Liga,Osnabrück,RCB,Germany,Right,63,70,1,1,2000,jan,1,1,CB,Defenders,False,Other,Middle,True,6
250994,23,J. Lewis,Joe Cameron Lewis,CB,22,1999-09-20,186,81,League Two,Stockport County,LCB,Wales,Right,62,67,9,3,1999,sept,1,1,CB,Defenders,False,Other,Middle,True,5
250995,20,Xiao Mingjie,肖明杰,RB,22,1997-01-01,177,66,Super League,Shanghai SIPG,SUB,China PR,Right,49,57,1,1,1997,jan,1,1,RB,Defenders,False,Other,Bottom 20%,False,1
250996,22,A. Roczen,Anthony Roczen,ST,21,1999-08-16,193,82,3. Liga,Waldhof Mannheim,SUB,Germany,Right,59,64,8,3,1999,jan,8,3,ST,Forwards,False,Other,Middle,False,4
250997,21,José Gragera,José Gragera Amado,CM,20,2000-05-14,186,78,La Liga 2,Sporting Gijón,RES,Spain,Right,63,77,5,2,2000,jan,5,2,CM,Midfielders,False,Other,Middle,False,6
250998,22,S. Tengstedt,Søren Tengstedt,"RW, ST",21,2000-06-30,187,82,Superliga,AGF,SUB,Denmark,Left,60,74,6,2,2000,jan,6,2,RW,Forwards,False,Other,Middle,False,4
250999,20,H. Hussein,Hamse Hussein,"RM, RB",19,2000-01-07,187,71,Superliga,Hobro,SUB,Denmark,Right,52,65,1,1,2000,jan,1,1,RM,Midfielders,False,Other,Bottom 20%,False,1
251000,21,M. Roberts,Mitchell Roberts,CB,19,2000-09-16,184,73,League Two,Harrogate Town,RES,England,Right,52,66,9,3,2000,sept,1,1,CB,Defenders,False,Other,Bottom 20%,False,1
251001,23,C. Boyd-Munce,Caolán Boyd-Munce,"CM, LWB",22,2000-01-26,180,69,Championship,Middlesbrough,SUB,Northern Ireland,Left,56,66,1,1,2000,jan,1,1,CM,Midfielders,False,Other,Bottom 20%,False,2
251002,20,S. Conteh,Sirlord Calvin Conteh,RM,22,1996-07-20,178,72,3. Liga,Magdeburg,SUB,Germany,Right,61,69,7,3,1996,jan,7,3,RM,Midfielders,False,Other,Middle,False,5
251003,23,Guima,Ricardo Martins Guimarães,"CM, CDM, CAM",26,1995-11-14,181,75,Liga Portugal,Chaves,SUB,Portugal,Right,67,69,11,4,1995,jan,11,4,CM,Midfielders,True,Tier 1,Middle,False,8
251004,20,Pirulo,José Antonio Ruiz López,"LM, ST",27,1992-04-17,177,70,Ekstraklasa,ŁKS Łódź,SUB,Spain,Left,63,63,4,2,1992,jan,4,2,LM,Midfielders,False,Other,Middle,False,6
251005,20,M. Mohammed,Maher Mohammed,ST,23,1996-05-12,185,74,Pro League,Al Ittifaq,RES,Saudi Arabia,Right,59,66,5,2,1996,jan,5,2,ST,Forwards,False,Other,Middle,False,4
251006,23,J. Senior,Joel Senior,"RWB, RB",23,1999-06-24,175,70,League Two,Carlisle United,SUB,England,Right,55,61,6,2,1999,sept,10,4,RWB,Defenders,False,Other,Bottom 20%,False,2
251007,21,S. Wilson,Scott Wilson,"CB, LB",20,2000-01-10,185,76,League Two,Barrow,RES,England,Left,56,66,1,1,2000,sept,5,2,CB,Defenders,False,Other,Bottom 20%,False,2
251009,21,Miguel Ángel,Miguel Ángel Gómez López,ST,22,1998-05-15,191,79,La Liga 2,Albacete,SUB,Spain,Right,61,72,5,2,1998,jan,5,2,ST,Forwards,False,Other,Middle,False,5
251010,22,D. Rivero,Diosbert Rivero,ST,21,2000-05-03,192,79,La Liga 2,Burgos CF,SUB,Venezuela,Right,62,75,5,2,2000,jan,5,2,ST,Forwards,False,Other,Middle,False,5
251011,20,Kirian,Kirian Rodríguez Concepción,"CM, CDM, CAM",23,1996-03-05,180,75,La Liga 2,Las Palmas,RES,Spain,Right,66,73,3,1,1996,jan,3,1,CM,Midfielders,False,Other,Middle,False,7
251012,20,K. Delgado,Kilian Delgado Quijones,"LB, LM, LW",29,1990-04-01,180,76,Primera Division,Coquimbo Unido,SUB,Chile,Left,64,64,4,2,1990,jan,4,2,LB,Defenders,False,Other,Middle,False,6
251013,21,D. Aravena,Diego Sebastián Aravena Ramírez,CM,23,1996-12-30,178,72,Primera Division,Coquimbo Unido,RCM,Chile,Right,59,68,12,4,1996,jan,12,4,CM,Midfielders,False,Other,Middle,True,4
251014,20,C. Zarama,Carlos Zarama,RW,19,1999-12-30,172,67,Primera Division,Coquimbo Unido,SUB,Colombia,Right,55,68,12,4,1999,jan,12,4,RW,Forwards,False,Other,Bottom 20%,False,2
251015,21,Ugarte,Andoni Ugarte Mendizábal,CB,25,1995-04-05,191,83,La Liga 2,Real Oviedo,RES,Spain,Right,63,70,4,2,1995,jan,4,2,CB,Defenders,False,Other,Middle,False,6
251016,20,T. Ahumada,Tomás Alejandro Ahumada Oteíza,GK,18,2001-06-24,181,74,Primera Division,Audax Italiano,RES,Chile,Right,56,65,6,2,2001,jan,6,2,GK,GK,False,Other,Bottom 20%,False,2
251017,20,M. Maureira,Mauro Jesús Maureira Maureira,CDM,18,2001-06-01,169,68,Primera Division,Unión Española,SUB,Chile,Right,59,68,6,2,2001,jan,6,2,CDM,Midfielders,False,Other,Middle,False,4
251018,22,T. Sinclair,Tyrese Sinclair,ST,20,2001-02-04,175,70,League Two,Mansfield Town,SUB,England,Right,58,71,2,1,2001,sept,6,2,ST,Forwards,False,Other,Middle,False,3
251019,22,T. Petrášek,Tomáš Petrášek,CB,29,1992-03-02,199,99,Ekstraklasa,Raków Częstochowa,CB,Czech Republic,Right,68,68,3,1,1992,jan,3,1,CB,Defenders,False,Other,Top 20%,True,8
251021,20,V. Mihalcea,Vlad Dumitru Mihalcea,"CAM, LM",20,1998-10-28,170,67,Liga 1,Voluntari,SUB,Romania,Left,59,72,10,4,1998,jan,10,4,CAM,Midfielders,False,Other,Middle,False,4
251022,22,C. Costin,Cristian Ionuț Costin,"RB, RM, CM",23,1998-06-17,177,73,Liga 1,Voluntari,RES,Romania,Right,64,72,6,2,1998,jan,6,2,RB,Defenders,False,Other,Middle,False,6
251023,20,J. Curran,Jock Curran,CM,18,2001-01-01,186,75,League Two,Grimsby Town,RES,England,Right,50,60,1,1,2001,sept,5,2,CM,Midfielders,False,Other,Bottom 20%,False,1
251024,23,I. Lushaku,Ismet Lushaku,"CM, CDM",21,2000-09-22,177,78,Allsvenskan,Varberg BoIS,SUB,Kosovo,Right,60,71,9,3,2000,jan,9,3,CM,Midfielders,False,Other,Middle,False,4
251025,21,Larrazabal,Gaizka Larrazabal Goikoetxea,RW,22,1997-12-17,180,81,La Liga,Athletic Club de Bilbao,SUB,Spain,Right,70,78,12,4,1997,jan,12,4,RW,Forwards,True,Tier 1,Top 20%,False,9
251026,20,P. Schwarz,Petr Schwarz,"CM, CDM",27,1991-11-12,174,70,Ekstraklasa,Raków Częstochowa,RCM,Czech Republic,Right,64,65,11,4,1991,jan,11,4,CM,Midfielders,False,Other,Middle,True,6
251027,20,S. McLeod,Sammie McLeod,CM,19,2000-04-23,183,70,League Two,Colchester United,RES,England,Right,53,68,4,2,2000,sept,8,3,CM,Midfielders,False,Other,Bottom 20%,False,1
251028,20,K. Poku,Kwame Afriyie Adubofour Poku,"LM, CAM, RM",17,2001-08-11,175,64,League Two,Colchester United,SUB,England,Left,56,74,8,3,2001,sept,12,4,LM,Midfielders,False,Other,Bottom 20%,False,2
251029,20,C. Anderson,Callum Anderson,CM,18,2000-09-03,178,64,League Two,Colchester United,RES,England,Right,51,66,9,3,2000,sept,1,1,CM,Midfielders,False,Other,Bottom 20%,False,1
251032,20,N. Ouammou,Nassim Ouammou,LM,26,1993-04-27,181,73,Ligue 2,Rodez Aveyron Football,SUB,France,Left,59,60,4,2,1993,jan,4,2,LM,Midfielders,False,Other,Middle,False,4
251033,21,A. Ouhafsa,Ayoub Ouhafsa,ST,22,1997-11-14,178,70,Ligue 2,Rodez,LS,France,Right,60,67,11,4,1997,jan,11,4,ST,Forwards,False,Other,Middle,True,4
251034,21,I. Popescu,Iustin Alin Popescu,GK,26,1993-09-01,188,80,Liga 1,AFC Chindia Târgoviște,SUB,Romania,Right,57,60,9,3,1993,jan,9,3,GK,GK,False,Other,Middle,False,3
251036,21,M. Aioani,Mihai Marian Aioani,GK,20,1999-11-07,186,77,Liga 1,Chindia Târgovişte,GK,Romania,Right,65,75,11,4,1999,jan,11,4,GK,GK,False,Other,Middle,True,7
251037,20,B. Șandru,Bogdan Andrei Şandru,"CB, LB",29,1989-07-04,186,80,Liga 1,AFC Chindia Târgoviște,SUB,Romania,Left,61,61,7,3,1989,jan,7,3,CB,Defenders,False,Other,Middle,False,5
251039,21,C. Atanase,Cosmin Gabriel Atănase,"CAM, ST",19,2001-06-03,179,70,Liga 1,AFC Chindia Târgoviște,SUB,Romania,Right,55,72,6,2,2001,jan,6,2,CAM,Midfielders,False,Other,Bottom 20%,False,2
251041,21,C. Dinu,Cornel Dinu,LB,31,1989-06-09,175,70,Liga 1,Chindia Târgovişte,SUB,Romania,Left,62,62,6,2,1989,jan,6,2,LB,Defenders,False,Other,Middle,False,5
251042,21,D. Dumitrașcu,Denis Constantin Dumitrașcu,LB,25,1995-04-27,182,73,Liga 1,Chindia Târgovişte,LB,Romania,Left,61,65,4,2,1995,jan,4,2,LB,Defenders,False,Other,Middle,True,5
251043,23,A. Ioniță,Adrian Mihai Ioniță,LB,22,2000-03-11,178,65,Liga 1,Chindia Târgovişte,LB,Romania,Left,61,66,3,1,2000,jan,3,1,LB,Defenders,False,Other,Middle,True,5
251044,21,M. Martac,Marius Mădălin Martac,RB,28,1991-07-05,171,71,Liga 1,Chindia Târgovişte,SUB,Romania,Right,66,66,7,3,1991,jan,7,3,RB,Defenders,False,Other,Middle,False,7
251045,20,V. Rață,Vadim Rață,CDM,26,1993-05-05,173,64,Liga 1,AFC Chindia Târgoviște,SUB,Moldova,Right,61,63,5,2,1993,jan,5,2,CDM,Midfielders,False,Other,Middle,False,5
251046,20,D. Novac,Daniel Ionuț Novac,CM,31,1987-09-26,180,76,Liga 1,Chindia Târgovişte,SUB,Romania,Right,61,61,9,3,1987,jan,9,3,CM,Midfielders,False,Other,Middle,False,5
251047,20,L. Mihai,Liviu Ionuț Mihai,CAM,31,1988-03-12,172,68,Liga 1,Chindia Târgovişte,LCM,Romania,Left,64,64,3,1,1988,jan,3,1,CAM,Midfielders,False,Other,Middle,True,6
251048,20,M. Mihaiu,Andreas Mircea Mihaiu,RM,20,1998-09-29,179,74,Liga 1,Dinamo Bucureşti,SUB,Romania,Right,59,71,9,3,1998,jan,9,3,RM,Midfielders,False,Other,Middle,False,4
251049,20,A. Șerban,Andrei Dragoș Șerban,RM,18,2000-10-31,174,65,Liga 1,Chindia Târgovişte,SUB,Romania,Right,61,75,10,4,2000,jan,10,4,RM,Midfielders,False,Other,Middle,False,5
251051,22,C. Cherchez,Cristian Georgian Cherchez,"ST, LM",30,1991-02-01,183,65,Liga 1,Chindia Târgovişte,RES,Romania,Right,62,62,2,1,1991,jan,2,1,ST,Forwards,False,Other,Middle,False,5
251052,20,C. Neguț,Cristian Daniel Neguț,"RM, ST",23,1995-12-09,176,72,Liga 1,Chindia Târgovişte,SUB,Romania,Right,63,69,12,4,1995,jan,12,4,RM,Midfielders,False,Other,Middle,False,6
251054,21,M. Neicuțescu,Mihai Alexandru Neicuțescu,"LM, ST",21,1998-09-29,180,77,Liga 1,Chindia Târgovişte,RES,Romania,Left,61,65,9,3,1998,jan,9,3,LM,Midfielders,False,Other,Middle,False,5
251055,21,M. Jamal,Mohammed Jamal,"CDM, CM",26,1994-05-11,172,65,Pro League,Al Ain FC,RES,United Arab Emirates,Right,64,68,5,2,1994,jan,5,2,CDM,Midfielders,False,Other,Middle,False,6
251056,21,A. Ureche,Andrei Gabriel Ureche,GK,21,1998-07-27,185,83,Liga 1,Academica Clinceni,SUB,Romania,Right,59,67,7,3,1998,jan,7,3,GK,GK,False,Other,Middle,False,4
251057,20,O. Vâlceanu,Octavian Gabriel Vâlceanu,GK,22,1996-10-13,187,77,Liga 1,Academica Clinceni,GK,Romania,Right,62,70,10,4,1996,jan,10,4,GK,GK,False,Other,Middle,True,5
251063,20,A. Răuță,Andrei Răuță,CB,23,1995-07-04,189,80,Liga 1,Academica Clinceni,SUB,Romania,Right,61,67,7,3,1995,jan,7,3,CB,Defenders,False,Other,Middle,False,5
251064,20,C. Găină,Cătălin Gabriel Găină,CB,23,1995-09-25,187,75,Liga 1,Academica Clinceni,RES,Romania,Right,61,65,9,3,1995,jan,9,3,CB,Defenders,False,Other,Middle,False,5
251065,22,R. Patriche,Răzvan Bogdan Patriche Nichita,CB,35,1986-04-29,183,75,Liga 1,FC Academica Clinceni,LCB,Romania,Right,63,63,4,2,1986,jan,4,2,CB,Defenders,False,Other,Middle,True,6
251068,20,M. Dobrescu,Mihai Dobrescu,LB,26,1992-09-12,176,72,Liga 1,Academica Clinceni,LB,Romania,Left,63,64,9,3,1992,jan,9,3,LB,Defenders,False,Other,Middle,True,6
251070,23,S. Marrone,Salvatore Marrone,"LWB, LM",21,2001-05-05,180,70,Liga 1,Voluntari,SUB,Romania,Left,58,69,5,2,2001,jan,5,2,LWB,Defenders,False,Other,Middle,False,3
251071,20,R. Ion,Robert Andrei Ion,CAM,18,2000-09-05,179,70,Liga 1,Academica Clinceni,LDM,Romania,Right,64,78,9,3,2000,jan,9,3,CAM,Midfielders,False,Other,Middle,True,6
251072,20,O. Horșia,Ovidiu Horșia,"CAM, LM",18,2000-10-30,170,63,Liga 1,CSM Iaşi,LM,Romania,Left,64,80,10,4,2000,jan,10,4,CAM,Midfielders,False,Other,Middle,True,6
251073,21,C. Dumitru,Cristian Cosmin Dumitru,"LM, CAM",18,2001-12-13,173,70,Liga 1,Argeş,LM,Romania,Right,60,77,12,4,2001,jan,12,4,LM,Midfielders,False,Other,Middle,True,4
251074,22,F. Wróblewski,Franciszek Wróblewski,LM,20,2000-10-10,176,63,Ekstraklasa,Radomiak Radom,RES,Poland,Right,58,69,10,4,2000,jan,10,4,LM,Midfielders,False,Other,Middle,False,3
251075,21,E. Peña Zauner,Enrique Manuel Peña Zauner,"CAM, LM",20,2000-03-04,177,68,2. Bundesliga,SV Sandhausen,SUB,Venezuela,Right,59,72,3,1,2000,jan,3,1,CAM,Midfielders,False,Other,Middle,False,4
251076,23,A. Șut,Adrian Gheorghe Șut,"CDM, CM",23,1999-04-30,186,77,Liga 1,FCSB,SUB,Romania,Right,66,73,4,2,1999,jan,4,2,CDM,Midfielders,False,Other,Middle,False,7
251077,20,V. Olariu,Vasile Olariu,"CM, CAM",31,1987-07-06,175,67,Liga 1,Academica Clinceni,SUB,Romania,Right,60,60,7,3,1987,jan,7,3,CM,Midfielders,False,Other,Middle,False,4
251078,20,P. Pațurcă,Paul Ioan Paţurcă,CDM,23,1996-03-20,178,77,Liga 1,Academica Clinceni,SUB,Romania,Right,60,65,3,1,1996,jan,3,1,CDM,Midfielders,False,Other,Middle,False,4
251079,21,M. Szczepański,Miłosz Szczepański,"CAM, CF",22,1998-03-22,168,60,Ekstraklasa,Raków Częstochowa,RES,Poland,Right,64,71,3,1,1998,jan,3,1,CAM,Midfielders,False,Other,Middle,False,6
251081,21,C. Gliga,Ciprian Gheorghe Gliga,"RM, RW",23,1997-04-17,180,75,Liga 1,FC Academica Clinceni,RES,Romania,Right,61,67,4,2,1997,jan,4,2,RM,Midfielders,False,Other,Middle,False,5
251082,20,B. Barbu,Bogdan Florin Barbu,CAM,27,1992-04-13,178,74,Liga 1,Academica Clinceni,CAM,Romania,Left,62,63,4,2,1992,jan,4,2,CAM,Midfielders,False,Other,Middle,True,5
251085,20,A. Buziuc,Alexandru Daniel Buziuc,"ST, RM",25,1994-03-15,179,72,Liga 1,Academica Clinceni,LAM,Romania,Left,62,63,3,1,1994,jan,3,1,ST,Forwards,False,Other,Middle,True,5
251086,22,F. Achim,Florin Vasile Achim,"RB, RM",29,1991-07-16,178,70,Liga 1,FCSB,SUB,Romania,Right,64,64,7,3,1991,jan,7,3,RB,Defenders,False,Other,Middle,False,6
251087,20,D. Bartl,Daniel Bartl,"LM, RM",29,1989-07-05,181,74,Ekstraklasa,Raków Częstochowa,SUB,Czech Republic,Right,61,61,7,3,1989,jan,7,3,LM,Midfielders,False,Other,Middle,False,5
251088,23,K. Kościelny,Kamil Kościelny,"CB, RWB",30,1991-08-04,185,83,Ekstraklasa,Warta Poznań,SUB,Poland,Right,62,62,8,3,1991,jan,8,3,CB,Defenders,False,Other,Middle,False,5
251089,23,M. Domański,Maciej Domański,"CAM, LM, RM",31,1990-09-05,168,62,Ekstraklasa,Stal Mielec,LCM,Poland,Right,65,65,9,3,1990,jan,9,3,CAM,Midfielders,False,Other,Middle,True,7
251090,20,E. Holten,Emil Holten,ST,22,1996-08-08,195,84,Superliga,Silkeborg,SUB,Denmark,Right,57,65,8,3,1996,jan,8,3,ST,Forwards,False,Other,Middle,False,3
251091,21,H. Al Eissa,Hussain Ahmed Al-Eisa,"LM, RM",19,2000-12-29,165,60,Pro League,Al Wahda,SUB,Saudi Arabia,Right,57,73,12,4,2000,jan,12,4,LM,Midfielders,False,Other,Middle,False,3
251093,22,J. Longridge,Jackson Longridge,LB,26,1995-04-12,183,68,Premiership,Livingston,RES,Scotland,Left,59,61,4,2,1995,jan,4,2,LB,Defenders,False,Other,Middle,False,4
251094,20,H. Barišić,Hrvoje Barišić,CB,28,1991-02-03,194,86,Liga 1,Sepsi,SUB,Croatia,Right,64,65,2,1,1991,jan,2,1,CB,Defenders,False,Other,Middle,False,6
251095,20,J. van Stappershoef,Jordi van Stappershoef,GK,23,1996-03-10,199,78,League One,Bristol Rovers,RES,Netherlands,Right,56,63,3,1,1996,jan,3,1,GK,GK,False,Other,Bottom 20%,False,2
251096,21,S. Hager,Stefan Hager,CB,25,1995-01-25,187,78,Bundesliga,Wattens,SUB,Austria,Left,64,68,1,1,1995,jan,1,1,CB,Defenders,True,Tier 1,Middle,False,6
251100,21,M. Komar,Mateo Komar,CB,22,1998-04-07,182,70,Liga Profesional,Patronato,RES,Argentina,Right,58,67,4,2,1998,jan,4,2,CB,Defenders,False,Other,Middle,False,3
251102,20,M. Trąbka,Michał Trąbka,"CAM, LM, LW",22,1997-04-22,173,67,Ekstraklasa,ŁKS Łódź,SUB,Poland,Right,56,66,4,2,1997,jan,4,2,CAM,Midfielders,False,Other,Bottom 20%,False,2
251103,20,A. Marchadier,Alex Marchadier,CB,20,1998-09-26,190,75,Ligue 2,Orléans,SUB,France,Right,58,69,9,3,1998,jan,9,3,CB,Defenders,False,Other,Middle,False,3
251104,20,T. Keita,Tidiane Keita,"CM, LM",22,1996-09-18,179,78,Ligue 2,Orléans,SUB,France,Right,61,68,9,3,1996,jan,9,3,CM,Midfielders,False,Other,Middle,False,5
251105,22,D. Joveljić,Dejan Joveljić,ST,21,1999-08-07,181,75,Major League Soccer,LA Galaxy,SUB,Serbia,Right,70,78,8,3,1999,jan,8,3,ST,Forwards,False,Other,Top 20%,False,9
251106,20,I. Botella,Ivann Botella,ST,20,1999-06-28,181,75,Ligue 1,RC Strasbourg Alsace,RES,France,Right,64,74,6,2,1999,jan,6,2,ST,Forwards,True,Tier 1,Middle,False,6
251107,21,A. Lebeau,Adrien Lebeau,"CAM, LM",20,1999-07-08,175,69,Ligue 1,Strasbourg,RES,France,Left,60,73,7,3,1999,jan,7,3,CAM,Midfielders,True,Tier 1,Middle,False,4
251108,21,M. Ekpiteta,Marvel Oghenetega Peter Edet Ekpiteta,CB,24,1995-08-26,181,83,League Two,Newport County,LCB,England,Right,54,58,8,3,1995,sept,12,4,CB,Defenders,False,Other,Bottom 20%,True,2
251110,21,Wang Haijian,汪海健,CM,19,2000-08-02,185,67,Super League,Shanghai Shenhua,RES,China PR,Right,48,57,8,3,2000,jan,8,3,CM,Midfielders,False,Other,Bottom 20%,False,1
251111,21,Feng Boyuan,冯伯元,ST,25,1995-01-18,191,85,Super League,Jiangsu FC,SUB,China PR,Right,52,57,1,1,1995,jan,1,1,ST,Forwards,False,Other,Bottom 20%,False,1
251112,21,Huang Zihao,黄子豪,GK,19,2001-06-09,188,78,Super League,Jiangsu Suning,RES,China PR,Right,50,56,6,2,2001,jan,6,2,GK,GK,False,Other,Bottom 20%,False,1
251113,19,Liu Xinxiang,刘新祥,CM,18,1999-09-03,178,72,Super League,Jiangsu Suning,RES,China PR,Right,47,54,9,3,1999,jan,9,3,CM,Midfielders,False,Other,Bottom 20%,False,1
251116,20,T. Holeš,Tomáš Holeš,"RB, RM, LM",26,1993-03-31,180,73,Fortuna Liga,Slavia Praha,SUB,Czech Republic,Right,74,77,3,1,1993,jan,3,1,RB,Defenders,False,Other,Top 20%,False,10
